,footlength,Age,weightkg,stature,waistbreadth/chestbreadth,error,waistcircumference
1293,278,33,1001,1771,1.1830065359477124,58.7401123046875,1108
1294,273,27,758,1729,1.0210526315789474,-19.4779052734375,815
1295,273,46,921,1833,1.0632530120481927,60.32781982421875,1032
1296,263,26,845,1724,1.1354166666666667,-16.93328857421875,925
1297,273,30,928,1765,1.1339869281045751,14.31634521484375,1000
1298,265,46,913,1730,1.1535714285714285,-19.771240234375,1014
1299,267,41,966,1694,1.1358885017421603,-50.02685546875,1009
1300,262,43,798,1668,1.1293706293706294,-13.4443359375,948
1301,285,27,915,1803,1.0354838709677419,-18.5208740234375,885
1302,273,42,955,1814,1.2112676056338028,-52.0284423828125,977
1303,274,40,1146,1796,1.2246153846153847,21.6368408203125,1185
1304,287,34,1142,1811,1.232484076433121,13.0743408203125,1146
1305,283,44,698,1771,1.0467625899280575,31.91009521484375,857
1306,270,28,951,1826,1.1774744027303754,-6.6837158203125,993
1307,274,42,1021,1785,1.3574007220216606,34.3399658203125,1168
1308,273,24,836,1717,1.1140939597315436,38.7294921875,953
1309,289,47,1081,1781,1.2026578073089702,32.5120849609375,1142
1310,254,30,845,1718,1.1774744027303754,13.625,990
1311,274,27,911,1797,1.1275167785234899,-19.49859619140625,935
1312,280,32,974,1817,1.2077922077922079,48.04449462890625,1068
1313,274,29,909,1767,1.1496598639455782,-10.89984130859375,965
1314,304,29,867,1822,1.097972972972973,8.7781982421875,915
1315,257,33,594,1665,1.0431654676258992,25.76171875,793
1316,269,29,892,1827,1.2798507462686568,-8.3355712890625,984
1317,267,23,879,1791,1.11864406779661,-22.4635009765625,915
1318,301,22,1007,1822,1.2240802675585285,24.1953125,1035
1319,288,28,1016,1820,1.124223602484472,32.8177490234375,1041
1320,282,44,969,1766,1.1815181518151816,0.22314453125,1038
1321,282,50,1047,1774,1.1700680272108843,-74.1944580078125,1017
1322,284,40,1100,1814,1.1324503311258278,-52.1732177734375,1032
1323,296,32,1192,1838,1.1931464174454829,61.53125,1187
1324,304,56,809,1842,1.063157894736842,18.6932373046875,939
1325,278,28,787,1781,1.0069204152249136,9.4239501953125,846
1326,298,26,744,1893,0.9657534246575342,11.37750244140625,771
1327,290,44,1256,1801,1.3258785942492013,27.3468017578125,1260
1328,295,45,997,1894,1.098639455782313,1.02587890625,995
1329,242,29,632,1607,1.0347490347490347,17.12371826171875,827
1330,284,42,829,1832,1.1533101045296168,15.6361083984375,935
1331,259,35,822,1725,1.1394557823129252,38.50396728515625,992
1332,284,23,714,1842,1.025179856115108,21.25872802734375,798
1333,273,51,927,1738,1.0793650793650793,4.0308837890625,1020
1334,268,27,746,1792,1.1433823529411764,30.7501220703125,900
1335,278,42,1083,1746,1.1884984025559104,10.2877197265625,1136
1336,295,27,800,1780,1.0588235294117647,69.932861328125,924
1337,278,29,940,1780,1.1688741721854305,34.78509521484375,1033
1338,268,24,695,1767,1.1567164179104477,27.950439453125,873
1339,291,39,1105,1845,1.2432432432432432,-28.9620361328125,1071
1340,264,46,850,1719,1.0166112956810631,31.57720947265625,980
1341,258,41,936,1730,1.1294498381877023,-12.7471923828125,1032
1342,281,41,841,1872,1.0,-40.24151611328125,828
1343,278,39,855,1797,1.0897435897435896,33.33892822265625,964
1344,282,39,1183,1805,1.182890855457227,30.76953125,1192
1345,264,55,847,1725,1.1704918032786886,49.1708984375,1050
1346,257,40,817,1664,1.1719298245614036,-36.89227294921875,951
1347,283,34,850,1788,1.1205673758865249,-19.08880615234375,910
1348,264,41,789,1723,1.1413427561837455,-32.54412841796875,907
1349,299,38,1045,1821,1.195583596214511,60.672119140625,1105
1350,273,44,804,1745,1.0862068965517242,-23.4468994140625,905
1351,258,30,899,1685,1.2112676056338028,-27.79345703125,1004
1352,257,21,727,1715,1.0541516245487366,18.4873046875,842
1353,278,41,1041,1775,1.1914191419141915,18.1072998046875,1107
1354,280,32,908,1763,1.1972789115646258,-11.99127197265625,979
1355,272,41,811,1745,1.1766917293233083,-58.816162109375,889
1356,253,41,710,1686,1.125,5.6151123046875,900
1357,274,28,953,1740,1.187279151943463,-62.12646484375,959
1358,267,37,840,1771,1.0129449838187703,-1.74365234375,900
1359,264,56,646,1701,1.0753968253968254,-40.79486083984375,800
1360,278,42,863,1847,1.0168350168350169,22.959228515625,923
1361,255,50,812,1668,1.2013422818791946,39.53839111328125,1050
1362,261,45,915,1721,1.1556291390728477,9.135986328125,1052
1363,264,46,1108,1811,1.2012383900928794,11.6767578125,1156
1364,251,25,710,1672,1.1106719367588933,-18.857666015625,836
1365,266,38,1067,1770,1.3102310231023102,-54.3905029296875,1095
1366,267,47,966,1722,1.2465277777777777,39.4202880859375,1132
1367,276,44,1158,1811,1.1282798833819243,40.375244140625,1179
1368,296,44,968,1795,1.1023102310231023,68.38275146484375,1057
1369,246,29,772,1690,1.0726643598615917,-22.9788818359375,869
1370,295,51,694,1927,1.0648854961832062,-80.677978515625,757
1371,270,35,817,1763,1.0940766550522647,-7.061767578125,912
1372,276,28,793,1737,1.199248120300752,0.5078125,917
1373,287,41,970,1805,1.1231884057971016,-46.26495361328125,952
1374,290,26,813,1804,1.102112676056338,30.68084716796875,900
1375,283,26,852,1798,1.1386861313868613,5.59576416015625,923
1376,282,40,1139,1745,1.035190615835777,-59.4219970703125,1044
1377,259,24,747,1694,1.0616438356164384,18.23760986328125,866
1378,280,30,972,1824,1.1875,-28.49542236328125,981
1379,256,50,822,1739,1.0510204081632653,-31.014404296875,925
1380,278,26,963,1772,1.2291666666666667,-27.0762939453125,997
1381,284,50,779,1864,1.1133333333333333,59.2716064453125,951
1382,252,19,594,1670,0.9596774193548387,-36.540771484375,698
1383,286,28,847,1760,1.07,0.34991455078125,897
1384,259,27,691,1655,1.1325757575757576,31.522705078125,885
1385,247,39,741,1696,1.1160409556313993,34.0614013671875,946
1386,265,21,704,1761,1.020979020979021,20.48577880859375,813
1387,255,43,877,1790,1.1888111888111887,-21.70941162109375,984
1388,275,44,964,1777,1.2026143790849673,18.123291015625,1066
1389,269,19,927,1780,1.1875,10.51849365234375,979
1390,287,23,946,1774,1.1720430107526882,-22.77471923828125,960
1391,280,31,972,1785,1.1578947368421053,-74.28460693359375,939
1392,267,22,730,1783,0.9679715302491103,31.77056884765625,819
1393,262,43,833,1698,1.1543624161073827,29.50048828125,1019
1394,270,35,895,1706,1.1453287197231834,2.2828369140625,1005
1395,293,28,1052,1831,1.2701754385964912,-35.2919921875,1026
1396,275,29,863,1705,1.1458333333333333,26.72796630859375,991
1397,296,33,926,1807,1.1028368794326242,-45.63092041015625,902
1398,230,21,716,1641,1.0684410646387832,-56.42083740234375,814
1399,284,25,1032,1906,1.1538461538461537,33.13055419921875,1040
1400,268,22,870,1740,1.1654676258992807,14.51806640625,973
1401,284,22,1199,1814,1.3754152823920265,64.48291015625,1262
1402,284,29,930,1885,1.1666666666666667,75.16595458984375,1037
1403,254,24,733,1660,1.099630996309963,-9.13037109375,855
1404,281,25,829,1813,1.1258741258741258,10.51141357421875,901
1405,262,28,1028,1731,1.3310580204778157,33.589599609375,1156
1406,274,31,869,1790,1.1794871794871795,-15.266357421875,950
1407,275,38,1015,1766,1.2525597269624573,36.641845703125,1129
1408,268,49,827,1742,1.1843971631205674,-6.448486328125,966
1409,275,30,954,1781,1.2367491166077738,-18.1021728515625,1011
1410,285,42,940,1778,1.1459074733096086,-6.06402587890625,989
1411,237,33,598,1664,1.0338345864661653,17.090576171875,800
1412,272,24,889,1666,1.149501661129568,41.754638671875,1013
1413,271,27,734,1759,1.105072463768116,25.7374267578125,879
1414,235,33,799,1586,1.1490909090909092,38.24334716796875,1008
1415,269,18,657,1714,1.0401459854014599,2.7255859375,775
1416,274,22,779,1780,1.1679104477611941,-3.61669921875,884
1417,277,29,995,1766,1.2371134020618557,-24.9892578125,1035
1418,252,40,664,1628,1.1149425287356323,-43.286376953125,822
1419,256,26,910,1678,1.2094594594594594,-0.08416748046875,1023
1420,289,25,1013,1767,1.1346801346801347,-26.9915771484375,988
1421,279,48,804,1723,1.1015037593984962,-25.23016357421875,904
1422,285,21,815,1776,1.1777777777777778,44.98883056640625,945
1423,286,23,1034,1756,1.1916376306620209,27.8646240234375,1083
1424,252,22,587,1685,1.1146245059288538,10.0325927734375,783
1425,267,19,809,1733,1.2028469750889679,33.0460205078125,954
1426,263,22,787,1740,1.127208480565371,24.3026123046875,916
1427,241,46,867,1679,1.204778156996587,28.2916259765625,1067
1428,257,30,674,1667,1.0813953488372092,13.54559326171875,840
1429,273,30,631,1680,1.0654545454545454,58.28863525390625,841
1430,266,40,910,1758,1.1793103448275861,33.02801513671875,1055
1431,276,52,616,1643,1.0972762645914398,-18.397705078125,801
1432,281,29,1121,1790,1.3111111111111111,65.914306640625,1217
1433,274,33,1020,1798,1.4109589041095891,61.5050048828125,1194
1434,267,21,976,1703,1.3037542662116042,75.0096435546875,1146
1435,266,21,838,1715,1.187725631768953,47.91851806640625,990
1436,289,31,1066,1861,1.2798634812286689,60.54736328125,1135
1437,278,26,1029,1804,1.2847457627118644,37.5345458984375,1113
1438,265,37,705,1720,1.0763636363636364,2.735107421875,852
1439,273,22,1083,1850,1.2750809061488673,54.040771484375,1146
1440,267,22,575,1651,1.2112068965517242,-14.00537109375,784
1441,273,21,808,1835,1.056140350877193,-6.71649169921875,840
1442,264,25,916,1784,1.1287128712871286,5.78070068359375,970
1443,271,27,766,1864,1.187725631768953,33.10321044921875,912
1444,298,45,1429,1867,1.2953216374269005,35.75146484375,1300
1445,267,36,943,1745,1.2100313479623825,18.6744384765625,1067
1446,274,31,817,1717,1.0278745644599303,0.16864013671875,885
1447,263,27,701,1735,1.0693430656934306,6.85693359375,830
1448,249,19,523,1603,1.035294117647059,-2.72589111328125,728
1449,271,37,775,1729,1.1310344827586207,0.88299560546875,911
1450,264,22,687,1801,1.1022727272727273,6.91253662109375,822
1451,266,20,703,1648,1.0671378091872792,28.065673828125,846
1452,285,31,1167,1823,1.268987341772152,25.7239990234375,1181
1453,252,46,620,1598,1.010204081632653,44.68505859375,857
1454,272,29,990,1774,1.0963455149501662,-58.707763671875,940
1455,299,27,1099,1870,1.170731707317073,-87.5098876953125,952
1456,272,42,1012,1825,1.0828025477707006,-7.427978515625,1025
1457,284,35,875,1792,1.0031746031746032,30.940185546875,928
1458,260,40,778,1702,1.148014440433213,-47.3492431640625,894
1459,260,43,894,1773,1.0820189274447949,-18.4422607421875,975
1460,263,25,678,1765,1.0588235294117647,2.46307373046875,802
1461,263,25,818,1790,1.1231884057971016,-20.102294921875,885
1462,289,38,881,1821,1.060702875399361,5.47900390625,922
1463,267,32,1047,1792,1.1176470588235294,-27.691650390625,1035
1464,286,35,1009,1865,1.2905405405405406,25.8179931640625,1080
1465,278,21,956,1767,1.193771626297578,-18.85650634765625,984
1466,270,21,689,1678,1.0842911877394636,-18.2587890625,795
1467,258,22,909,1728,1.1125827814569536,-16.4466552734375,952
1468,280,24,1159,1744,1.3276450511945392,-58.6129150390625,1122
1469,257,25,822,1730,1.0890410958904109,3.43603515625,913
1470,268,29,698,1800,1.003717472118959,-12.76055908203125,780
1471,268,20,846,1822,1.0107142857142857,-18.97235107421875,834
1472,280,22,656,1753,1.0601503759398496,25.46124267578125,803
1473,266,28,892,1719,1.2474226804123711,20.98046875,1037
1474,263,23,659,1696,1.0111524163568772,1.51214599609375,775
1475,257,21,662,1660,1.0613718411552346,65.54132080078125,862
1476,298,19,858,1819,1.1474820143884892,37.08404541015625,936
1477,276,20,867,1713,1.083623693379791,-35.83489990234375,873
1478,258,20,834,1718,1.17921146953405,17.5205078125,961
1479,288,25,1009,1695,1.1521035598705502,-1.280029296875,1030
1480,258,21,796,1671,1.1934306569343065,7.47991943359375,944
1481,274,24,804,1741,1.0755395683453237,-9.79742431640625,867
1482,263,26,947,1759,1.1384083044982698,-67.59820556640625,932
1483,287,24,826,1770,1.070921985815603,14.98486328125,890
1484,278,20,995,1813,1.2825278810408922,-31.7315673828125,1011
1485,268,21,922,1737,1.2043010752688172,-39.90362548828125,952
1486,254,25,639,1542,1.0833333333333333,30.6983642578125,859
1487,274,19,720,1797,1.1107011070110702,-10.83294677734375,813
1488,260,31,771,1685,1.120879120879121,-22.6986083984375,887
1489,268,48,800,1700,1.106164383561644,-2.9779052734375,946
1490,255,40,782,1612,1.0833333333333333,1.21142578125,944
1491,264,26,734,1758,1.1492537313432836,-11.2967529296875,862
1492,265,43,1103,1666,1.176079734219269,52.809814453125,1185
1493,274,21,1054,1752,1.256578947368421,-22.1796875,1072
1494,259,26,851,1749,1.1368078175895766,70.97845458984375,1015
1495,297,22,959,1824,1.1130136986301369,-2.82366943359375,952
1496,279,21,798,1767,1.1635687732342008,20.601806640625,908
1497,268,22,843,1802,1.0477815699658704,-10.47137451171875,864
1498,260,21,914,1817,1.079734219269103,3.087646484375,938
1499,281,21,686,1772,0.9929328621908127,22.28497314453125,791
1500,286,21,889,1777,1.0909090909090908,-26.13714599609375,880
1501,269,23,758,1715,1.0865051903114187,55.6512451171875,914
1502,273,20,777,1792,0.9761092150170648,-3.28631591796875,805
1503,284,28,986,1849,1.087227414330218,58.05572509765625,1029
1504,268,20,751,1750,1.0217391304347827,3.872314453125,820
1505,272,28,809,1760,1.0774410774410774,36.9600830078125,923
1506,292,24,960,1938,1.0348101265822784,5.245849609375,920
1507,269,27,970,1849,1.2491103202846976,-13.771240234375,1011
1508,265,27,846,1727,1.1211072664359862,15.22735595703125,952
1509,287,23,819,1809,1.1340579710144927,64.818115234375,945
1510,297,30,963,1840,1.197879858657244,-24.7059326171875,967
1511,274,47,920,1785,1.071186440677966,25.06756591796875,1015
1512,282,20,827,1745,1.0912408759124088,16.1876220703125,892
1513,270,24,811,1732,1.048689138576779,-8.28887939453125,866
1514,275,24,878,1713,1.2226148409893993,52.00457763671875,1034
1515,245,22,579,1644,1.0355731225296443,5.64422607421875,761
1516,279,20,967,1786,1.1164383561643836,-30.9501953125,924
1517,289,22,982,1835,1.1644295302013423,-1.13861083984375,987
1518,280,27,1001,1763,1.1623376623376624,1.7430419921875,1034
1519,250,26,784,1687,1.1580756013745706,5.27215576171875,933
1520,286,25,858,1855,1.1856060606060606,-6.20428466796875,917
1521,282,20,933,1720,1.207017543859649,30.1510009765625,1021
1522,256,26,675,1572,1.0738007380073802,-27.916015625,812
1523,263,26,668,1715,1.1566265060240963,-39.6409912109375,800
1524,263,29,802,1658,1.133587786259542,-52.649169921875,883
1525,258,34,804,1720,1.1236749116607774,3.2403564453125,940
1526,269,20,925,1777,1.1122112211221122,42.4344482421875,992
1527,285,24,778,1638,1.0034482758620689,-21.11236572265625,816
1528,292,41,1057,1902,1.2126984126984126,36.3218994140625,1088
1529,270,37,901,1793,1.0957095709570956,7.40399169921875,978
1530,281,20,772,1799,1.0034722222222223,28.0252685546875,837
1531,289,24,904,1826,1.0825082508250825,-3.376953125,904
1532,297,43,901,1830,1.1517241379310346,14.2806396484375,980
1533,267,34,961,1755,1.1979865771812082,-1.0,1049
1534,286,33,1017,1865,1.1358885017421603,-43.31427001953125,962
1535,268,40,897,1806,1.1701388888888888,-29.00555419921875,966
1536,266,29,916,1792,1.2114093959731544,66.738525390625,1073
1537,267,39,744,1777,1.1282051282051282,-15.57550048828125,874
1538,288,26,828,1854,0.9486301369863014,1.6121826171875,815
1539,263,37,806,1819,1.0402684563758389,12.37994384765625,900
1540,278,21,841,1810,1.025925925925926,-9.69610595703125,841
1541,268,41,794,1682,1.1546762589928057,-3.67529296875,946
1542,273,30,992,1845,1.2789115646258504,34.9425048828125,1087
1543,293,38,1063,1852,1.2370129870129871,12.74951171875,1079
1544,264,35,749,1691,1.1094890510948905,11.1275634765625,906
1545,276,26,804,1738,1.0887372013651877,23.7498779296875,907
1546,254,37,726,1711,1.1330935251798562,5.94268798828125,902
1547,279,22,756,1752,1.136200716845878,39.8839111328125,899
1548,258,33,783,1729,1.0402684563758389,12.248779296875,892
1549,254,30,639,1640,1.2333333333333334,-17.55322265625,850
1550,264,37,643,1670,1.106060606060606,-32.470703125,792
1551,269,29,846,1759,1.1258992805755397,-7.34832763671875,934
1552,262,42,920,1828,1.2414965986394557,50.98358154296875,1074
1553,267,31,740,1651,1.0448275862068965,25.3626708984375,880
1554,286,32,916,1785,1.2288732394366197,14.828369140625,1006
1555,277,29,1051,1871,1.150943396226415,67.4266357421875,1103
1556,264,36,754,1694,1.062937062937063,51.5350341796875,931
1557,260,31,956,1785,1.2779783393501805,8.9984130859375,1065
1558,259,26,684,1706,1.0261194029850746,3.7724609375,801
1559,253,47,726,1700,1.0482315112540193,77.252685546875,962
1560,239,32,721,1597,1.1578947368421053,3.5733642578125,928
1561,286,30,962,1827,1.085173501577287,2.12030029296875,964
1562,258,22,650,1736,1.0522388059701493,-13.48651123046875,766
1563,280,35,967,1798,1.168284789644013,7.73345947265625,1022
1564,272,53,975,1707,1.1335403726708075,-13.3956298828125,1061
1565,279,37,992,1781,1.121405750798722,23.48974609375,1051
1566,250,42,798,1700,1.118081180811808,-19.0977783203125,942
1567,276,44,1017,1828,1.160883280757098,35.47607421875,1087
1568,273,26,1082,1714,1.2195121951219512,21.712646484375,1136
1569,289,23,1077,1842,1.2274247491638797,-35.2183837890625,1025
1570,296,24,1292,1909,1.279742765273312,-48.502197265625,1136
1571,259,24,661,1726,1.1524163568773234,34.25030517578125,864
1572,269,22,728,1726,1.1550387596899225,-35.06982421875,831
1573,259,29,657,1670,1.118081180811808,15.24224853515625,842
1574,299,22,792,1900,1.125925925925926,40.45550537109375,900
1575,249,25,781,1630,1.1468531468531469,16.758056640625,947
1576,263,39,1145,1779,1.2452830188679245,-32.26220703125,1137
1577,291,39,1151,1849,1.1296296296296295,3.1339111328125,1097
1578,284,31,916,1796,1.0888888888888888,1.1285400390625,947
1579,300,36,1044,1822,1.1797385620915033,5.1923828125,1040
1580,257,25,664,1635,0.9924812030075187,-37.63336181640625,748
1581,266,37,884,1710,1.1360544217687074,20.26751708984375,1026
1582,263,38,866,1703,1.103896103896104,-7.1259765625,971
1583,282,29,912,1749,1.138157894736842,10.8475341796875,976
